WP_003859939.1,EC:3.5.1.5/0.9587
WP_003859936.1,EC:3.5.4.27/0.0000
WP_003859934.1,EC:1.2.5.2/0.0001
WP_003859932.1,EC:2.7.7.75/0.0000
WP_003859929.1,EC:1.14.12.22/0.0013
WP_003859926.1,EC:7.2.4.2/0.0000,EC:5.3.3.7/0.0000
WP_003859924.1,EC:2.1.1.148/0.0011
WP_003859922.1,EC:5.6.2.2/0.2598
WP_144290629.1,EC:1.4.9.1/0.0037
WP_003863681.1,EC:2.7.13.3/0.0003
WP_003863682.1,EC:1.2.1.88/0.0016
WP_003863683.1,EC:1.1.1.346/0.0003
WP_034983430.1,EC:1.1.99.22/0.0000,EC:2.3.1.61/0.0000
WP_003863685.1,EC:3.4.13.4/0.0342
WP_003857248.1,EC:3.4.21.105/0.0014
WP_003857246.1,EC:7.1.1.9/0.0002
WP_034983433.1,EC:3.1.21.4/0.0003
WP_230622874.1,EC:2.2.1.12/0.0000
WP_003863690.1,EC:5.3.99.2/0.0001
WP_003863691.1,EC:3.5.1.62/0.0001,EC:3.1.3.2/0.0001
WP_003863692.1,EC:1.1.1.67/0.9891
WP_003863693.1,EC:7.1.2.1/0.0001
WP_003863694.1,EC:2.2.1.12/0.0002
WP_003863695.1,EC:2.7.1.17/0.9716
WP_003863696.1,EC:6.3.2.1/0.9985
WP_003863698.1,EC:1.3.7.12/0.0167
WP_003863699.1,EC:1.3.7.3/0.3049
WP_003863700.1,EC:3.6.4.12/0.0059,EC:3.1.26.5/0.0035
WP_003863701.1,EC:2.7.7.6/0.0053
WP_003863703.1,EC:3.2.2.21/0.0568
WP_003863704.1,EC:5.6.2.1/0.0009
WP_003857210.1,EC:3.1.3.104/0.0000
WP_003863705.1,EC:2.3.1.201/0.0018
WP_006283847.1,EC:4.2.3.54/0.0000,EC:1.5.1.38/0.0000,EC:2.5.1.83/0.0000,EC:2.7.1.214/0.0000
WP_094244201.1,EC:7.3.2.7/0.0000
WP_003863707.1,EC:1.14.13.128/0.0169
WP_003863708.1,EC:3.5.1.56/0.0011
WP_003863709.1,EC:1.5.98.2/0.0004
WP_003863710.1,EC:2.7.13.3/0.0001
WP_003863711.1,EC:7.2.1.1/0.0000
WP_003863712.1,EC:1.11.1.24/0.0001
WP_003857183.1,EC:4.1.1.11/0.9978
WP_003857181.1,EC:4.2.3.169/0.0000
WP_003857179.1,EC:2.1.1.230/0.0000
WP_034983438.1,EC:4.6.1.23/0.0016
WP_003863714.1,EC:3.6.1.27/0.0062
WP_003863715.1,EC:3.5.1.86/0.0008
WP_003863717.1,EC:2.3.1.18/0.0000
WP_034983442.1,EC:1.14.11.33/0.9945
WP_230622875.1,EC:3.2.2.20/0.6284
WP_003857164.1,EC:3.1.11.6/0.0000
WP_003863720.1,EC:1.1.1.50/0.0000
WP_003863721.1,EC:2.1.1.63/0.0662
WP_003863722.1,EC:3.5.2.6/0.0047
WP_003863723.1,EC:1.13.11.48/0.0001
WP_230622876.1,EC:3.5.99.10/0.0196
WP_003863725.1,EC:5.1.3.37/0.0001,EC:3.2.2.22/0.0001,EC:1.14.13.128/0.0000,EC:2.5.1.124/0.0000,EC:2.5.1.125/0.0000
WP_003863726.1,EC:3.4.24.11/0.0145,EC:3.4.24.71/0.0074
WP_094244202.1,EC:1.4.9.1/0.0001
WP_003863728.1,EC:4.2.1.134/0.0008
WP_034983145.1,EC:1.16.1.7/0.0029
WP_034983451.1,EC:2.7.7.48/0.0009
WP_003857140.1,EC:4.4.1.24/0.0000,EC:2.8.2.5/0.0000
WP_003857138.1,EC:2.7.1.92/0.0646
WP_003862466.1,EC:1.2.1.27/0.9906
WP_003862468.1,EC:5.3.1.30/0.9843
WP_003857130.1,EC:3.7.1.22/0.9562
WP_003857128.1,EC:4.2.1.44/0.1694
WP_003862470.1,EC:1.1.1.18/0.9899
WP_003862472.1,EC:5.1.3.38/0.0007
WP_003862474.1,EC:2.7.13.3/0.0000
WP_003862476.1,EC:1.1.1.48/0.0001,EC:1.1.1.376/0.0000,EC:1.1.1.120/0.0000
WP_003857119.1,EC:2.1.1.148/0.0022
WP_003862478.1,EC:3.1.21.8/0.0001
WP_003862480.1,EC:2.4.1.111/0.0000,EC:2.4.1.126/0.0000
WP_003862481.1,EC:1.1.1.361/0.0009,EC:1.1.1.18/0.0008
WP_003862483.1,EC:5.3.1.5/0.0014
WP_003862485.1,EC:1.3.7.3/0.0650
WP_003862487.1,EC:5.2.1.8/0.0324
WP_003862490.1,EC:2.7.13.3/0.0003
WP_003862491.1,EC:4.2.3.163/0.0000,EC:4.2.3.171/0.0000
WP_003862494.1,EC:2.3.1.87/0.0024,EC:2.3.1.33/0.0022
WP_003862498.1,EC:2.3.1.85/0.0000
WP_003862500.1,EC:1.1.2.6/0.0000
WP_003862502.1,EC:2.1.1.210/0.0000
WP_006285365.1,EC:3.1.21.4/0.0003,EC:1.14.14.3/0.0002
WP_003863466.1,EC:2.7.13.3/0.0001,EC:4.2.3.101/0.0001
WP_034983459.1,EC:2.4.2.48/0.0000
WP_003863464.1,EC:1.4.1.13/0.9469
WP_003863458.1,EC:7.3.2.6/0.0000,EC:5.3.3.7/0.0000
WP_144290631.1,EC:2.7.13.3/0.1285
WP_003863455.1,EC:7.3.2.6/0.0595
WP_003863453.1,EC:2.7.13.3/0.0003,EC:3.1.21.4/0.0002
WP_003863451.1,EC:4.6.1.24/0.0004,EC:3.2.1.55/0.0002,EC:3.4.17.14/0.0002
WP_003863450.1,EC:1.1.1.100/0.0018
WP_196763688.1,EC:2.7.13.3/0.0020
WP_003863446.1,EC:2.4.1.12/0.0006
WP_003863444.1,EC:2.4.2.46/0.9560
WP_003857671.1,EC:1.1.1.333/0.9948
WP_003863441.1,EC:1.1.98.3/0.9563
WP_003857667.1,EC:1.12.1.2/0.0006
WP_003863438.1,EC:2.1.1.86/0.4106
WP_094244203.1,EC:1.14.13.244/0.0005
WP_003863434.1,EC:2.4.2.31/0.0000
WP_003863432.1,EC:2.1.1.80/0.0000
WP_003857656.1,EC:2.1.1.86/0.3296
WP_034983463.1,EC:3.6.1.23/0.0000,EC:3.5.3.6/0.0000
WP_003863426.1,EC:2.4.1.287/0.9667
WP_003857649.1,EC:7.5.2.4/0.7830
WP_198303636.1,EC:1.2.1.79/0.0000
WP_003863419.1,EC:1.12.98.3/0.0001,EC:4.4.1.28/0.0001
WP_003863418.1,EC:1.3.1.84/0.8168
WP_003863417.1,EC:2.1.1.86/0.1361
WP_003857637.1,EC:1.3.5.4/0.0001
WP_003863416.1,EC:1.12.98.3/0.0049
WP_094244205.1,EC:2.7.7.80/0.6792
WP_003863412.1,EC:2.8.1.12/0.7540
WP_003863411.1,EC:2.7.7.75/0.9718
WP_003863410.1,EC:4.6.1.17/0.9984
WP_003863409.1,EC:2.10.1.1/0.9850
WP_003863408.1,EC:2.7.13.3/0.0000
WP_003863407.1,EC:1.11.1.24/0.0000
WP_003863405.1,EC:2.7.7.6/0.0000
WP_003863403.1,EC:7.2.2.7/0.0238
WP_003857613.1,EC:4.99.1.6/0.0000
WP_034983466.1,EC:2.6.1.9/0.9469
WP_003863396.1,EC:3.1.4.59/0.0000
WP_003863395.1,EC:2.4.1.242/0.0001
WP_003855646.1,EC:1.3.1.12/0.7543
WP_003863394.1,EC:4.99.1.2/0.0000
WP_003863392.1,EC:3.5.4.33/0.9874
WP_003863391.1,EC:1.14.99.60/0.0000
WP_230622879.1,EC:3.2.1.162/0.0007
WP_003863388.1,EC:3.6.4.10/0.0008
WP_034983471.1,EC:2.4.2.29/0.9622
WP_003863385.1,EC:3.4.23.36/0.0000
WP_003863384.1,EC:6.5.1.9/0.0001,EC:2.7.4.13/0.0000
WP_003863383.1,EC:7.6.2.2/0.0160
WP_040072452.1,EC:6.1.1.17/0.9179
WP_003863381.1,EC:3.1.1.73/0.0014
WP_230622881.1,EC:2.6.1.1/0.0906
WP_034983475.1,EC:3.6.4.12/0.0575
WP_003863377.1,EC:7.2.4.3/0.0003
WP_094244206.1,EC:3.6.4.12/0.1988
WP_230622882.1,EC:3.5.1.79/0.0002
WP_094244207.1,EC:6.2.1.20/0.0000
WP_003863372.1,EC:3.2.1.11/0.0000
WP_003863371.1,EC:3.5.1.2/0.4863
WP_003863369.1,EC:6.3.5.13/0.0045
WP_003863367.1,EC:2.7.7.7/0.0117
WP_003863364.1,EC:2.4.2.36/0.0207
WP_003863363.1,EC:1.6.5.4/0.0001
WP_034983480.1,EC:2.1.1.63/0.0001
WP_003863361.1,EC:2.1.1.63/0.0000
WP_003863359.1,EC:3.2.1.39/0.0004,EC:2.7.13.3/0.0004
WP_011013505.1,EC:2.1.1.210/0.0004
WP_003863352.1,EC:2.7.2.4/0.9881
WP_003863349.1,EC:1.2.1.11/0.9923
WP_003863346.1,EC:2.7.13.3/0.0161,EC:2.3.2.27/0.0098,EC:2.7.11.1/0.0059
WP_003855734.1,EC:1.11.1.6/0.9979
WP_034983484.1,EC:3.1.1.74/0.0004
WP_003855738.1,EC:2.7.1.39/0.0000
WP_003863345.1,EC:4.1.99.5/0.0000
WP_003855740.1,EC:2.3.1.275/0.0066
WP_003855742.1,EC:3.1.1.74/0.0424
WP_003863344.1,EC:3.6.4.12/0.0000
WP_003863342.1,EC:2.8.4.2/0.9989
WP_003863340.1,EC:2.7.1.202/0.0004
WP_003863338.1,EC:1.12.98.3/0.0001,EC:7.1.1.2/0.0000
WP_003863336.1,EC:2.3.1.284/0.0006
WP_170844399.1,EC:1.12.98.3/0.2842
WP_003855762.1,EC:1.12.98.3/0.0070
WP_003863333.1,EC:1.12.98.3/0.8980
WP_034983487.1,EC:2.7.13.3/0.0003
WP_003863331.1,EC:3.2.1.141/0.0000
WP_003863330.1,EC:2.7.13.3/0.0205
WP_003863326.1,EC:2.7.13.3/0.9919
WP_003863325.1,EC:3.1.1.59/0.0006
WP_003863323.1,EC:2.7.13.3/0.0000,EC:4.2.3.58/0.0000,EC:7.3.2.7/0.0000,EC:4.2.3.80/0.0000
WP_003863322.1,EC:3.1.3.60/0.0009
WP_003863321.1,EC:3.6.4.12/0.0002
WP_003863320.1,EC:3.4.16.4/0.9649
WP_003863319.1,EC:1.8.3.2/0.0001,EC:3.1.11.2/0.0000
WP_003855791.1,EC:5.3.2.1/0.0002,EC:5.3.3.12/0.0002,EC:1.19.1.1/0.0002,EC:1.18.1.2/0.0001
WP_003863318.1,EC:3.5.99.10/0.5624
WP_003863317.1,EC:1.14.14.114/0.0000,EC:4.99.1.6/0.0000,EC:3.4.15.5/0.0000
WP_003863316.1,EC:6.2.1.27/0.0388
WP_003863315.1,EC:2.7.13.3/0.0000,EC:1.5.1.38/0.0000
WP_003863313.1,EC:2.3.1.293/0.0016
WP_003863311.1,EC:4.1.2.45/0.0000
WP_003863310.1,EC:1.7.3.1/0.0065
WP_003863309.1,EC:4.2.1.55/0.9290
WP_044394387.1,EC:3.1.2.6/0.0180
WP_003855810.1,EC:2.7.11.12/0.0001,EC:2.7.13.3/0.0001
WP_003863306.1,EC:7.2.4.2/0.0017,EC:2.3.1.275/0.0015
WP_003863303.1,EC:4.2.99.18/0.1587
WP_003863302.1,EC:1.11.1.24/0.0000
WP_003863300.1,EC:3.6.1.55/0.0374
WP_003863298.1,EC:3.4.21.107/0.0001
WP_094244208.1,EC:3.1.1.80/0.0008
WP_003855817.1,EC:1.14.13.240/0.0000
WP_003863293.1,EC:3.1.3.3/0.0001
WP_003863292.1,EC:2.7.11.30/0.0000
WP_003863289.1,EC:1.14.15.18/0.0000
WP_003863288.1,EC:7.2.2.21/0.0056,EC:7.2.2.12/0.0035
WP_003863286.1,EC:7.2.2.12/0.0111,EC:7.2.2.21/0.0086
WP_003855827.1,EC:2.7.13.3/0.0005
WP_003863285.1,EC:2.3.1.269/0.0041
WP_003855829.1,EC:3.4.19.5/0.0000
WP_003855831.1,EC:5.2.1.8/0.1096
WP_003863283.1,EC:5.6.2.1/0.9963
WP_003863281.1,EC:3.3.2.2/0.0047
WP_034983497.1,EC:4.6.1.1/0.3100
WP_003863279.1,EC:3.6.4.12/0.6703
WP_003863277.1,EC:3.2.2.22/0.0794,EC:4.6.1.24/0.0342
WP_003863276.1,EC:2.3.1.9/0.0005
WP_003863275.1,EC:2.7.7.1/0.0002,EC:2.7.1.22/0.0001
WP_003863273.1,EC:5.4.99.24/0.9782
WP_003863269.1,EC:1.1.1.306/0.9243
WP_003863266.1,EC:3.1.2.6/0.0012,EC:1.13.11.18/0.0011
WP_003863265.1,EC:1.1.1.107/0.0014
WP_003863264.1,EC:2.4.2.46/0.0022
WP_003863263.1,EC:5.1.3.2/0.7500
WP_003863262.1,EC:1.18.1.3/0.0000,EC:2.7.1.197/0.0000
WP_003855424.1,EC:2.4.1.153/0.0163
WP_003863261.1,EC:2.1.1.368/0.0000
WP_003863260.1,EC:2.4.1.289/0.0000
WP_003863259.1,EC:3.6.1.45/0.4276
WP_034983505.1,EC:3.5.2.10/0.0243
WP_003863255.1,EC:3.4.11.14/0.0000
WP_003863254.1,EC:2.7.7.24/0.9877
WP_003863250.1,EC:4.2.1.46/0.9898
WP_003863249.1,EC:1.5.1.39/0.0000,EC:1.13.11.79/0.0000
WP_003863246.1,EC:1.2.1.3/0.0003
WP_003863244.1,EC:3.4.22.70/0.0001
WP_003863242.1,EC:2.7.13.3/0.0002
WP_003863239.1,EC:3.3.2.10/0.0003
WP_003863236.1,EC:3.4.21.26/0.0006
WP_230622886.1,EC:3.2.2.22/0.0095
WP_003863231.1,EC:1.1.99.22/0.0006
WP_003863230.1,EC:3.6.1.1/0.0032,EC:5.3.4.1/0.0031
WP_003863228.1,EC:4.6.1.24/0.0135
WP_003863225.1,EC:3.1.1.74/0.0082
WP_003863222.1,EC:1.16.1.7/0.0079
WP_034983511.1,EC:2.7.13.3/0.0002
WP_003863216.1,EC:2.3.1.122/0.0133
WP_003863215.1,EC:5.1.3.14/0.6731
WP_034983514.1,EC:2.5.1.68/0.0000
WP_003863210.1,EC:2.5.1.89/0.0000
WP_003863207.1,EC:6.3.3.4/0.0004
WP_003863204.1,EC:2.4.2.49/0.0000
WP_003863203.1,EC:3.1.21.4/0.0028
WP_003863202.1,EC:2.4.1.245/0.0000
WP_003863200.1,EC:1.1.1.336/0.7256
WP_003863198.1,EC:2.4.1.129/0.0000
WP_003863193.1,EC:2.3.2.22/0.0028,EC:1.3.7.3/0.0014
WP_003863192.1,EC:2.4.1.226/0.0112,EC:2.4.1.175/0.0070
WP_034983517.1,EC:2.7.1.161/0.0001
WP_003863188.1,EC:1.1.1.22/0.9914
WP_003863185.1,EC:1.8.1.4/0.9919
WP_003863183.1,EC:2.7.7.9/0.7095
WP_034983522.1,EC:1.12.98.3/0.0001,EC:3.1.26.5/0.0001
WP_034983522.1,EC:1.12.98.3/0.0001,EC:3.1.26.5/0.0001
WP_003859694.1,EC:4.4.1.24/0.0000
WP_003859707.1,EC:1.97.1.9/0.0000,EC:1.16.1.7/0.0000
WP_003859709.1,EC:1.3.5.4/0.8148
WP_003855467.1,EC:1.3.5.4/0.9656
WP_003859715.1,EC:2.3.1.12/0.0007,EC:2.7.7.6/0.0006
WP_003859717.1,EC:3.1.21.4/0.0109,EC:3.1.26.5/0.0050
WP_003859721.1,EC:2.3.1.193/0.0000
WP_003859724.1,EC:2.1.1.86/0.0000
WP_003859726.1,EC:2.1.1.86/0.0093
WP_003859728.1,EC:2.3.1.43/0.0005
WP_003859734.1,EC:7.5.2.13/0.0000
WP_003859736.1,EC:7.5.2.13/0.0000
WP_003859738.1,EC:3.5.1.10/0.9944
WP_170844354.1,EC:4.1.2.4/0.9900
WP_003859742.1,EC:3.2.1.141/0.0000
WP_003855480.1,EC:3.6.1.23/0.0000
WP_003859744.1,EC:7.2.2.8/0.9857
WP_003859746.1,EC:2.1.1.86/0.0077
WP_003859748.1,EC:3.2.2.22/0.0438
WP_003859750.1,EC:2.7.13.3/0.0000
WP_003859752.1,EC:2.7.13.3/0.0001
WP_003859754.1,EC:7.3.2.6/0.0021
WP_003859756.1,EC:5.3.4.1/0.0021
WP_003859758.1,EC:3.2.2.22/0.0027,EC:5.3.4.1/0.0024
WP_003859759.1,EC:2.3.1.23/0.0002
WP_003859761.1,EC:2.4.1.27/0.0000,EC:2.1.1.255/0.0000
WP_003855491.1,EC:1.2.1.79/0.0000
WP_003855492.1,EC:1.3.1.98/0.9938
WP_003859763.1,EC:5.6.2.1/0.0000
WP_003859765.1,EC:6.2.1.3/0.0045
WP_003859766.1,EC:2.4.1.250/0.9759
WP_003855496.1,EC:5.4.2.11/0.9980
WP_003859768.1,EC:2.7.13.3/0.6958
WP_003859770.1,EC:2.7.13.3/0.0166
WP_003859772.1,EC:3.2.1.141/0.0001
WP_003859776.1,EC:2.7.13.3/0.0000
WP_003859778.1,EC:5.3.1.25/0.0000
WP_011265553.1,EC:3.6.1.11/0.0242
WP_003859780.1,EC:2.3.2.27/0.0041,EC:2.1.3.15/0.0037,EC:2.1.1.86/0.0036,EC:2.7.7.6/0.0024
WP_003855505.1,EC:1.5.1.2/0.9925
WP_003855509.1,EC:7.1.1.2/0.0006
WP_003855542.1,EC:3.1.26.5/0.0016
WP_034983451.1,EC:2.7.7.48/0.0009
WP_034983145.1,EC:1.16.1.7/0.0029
WP_003855543.1,EC:3.1.3.3/0.0113
WP_003855545.1,EC:1.20.4.3/0.0000
WP_193352740.1,EC:1.2.1.70/0.6034
WP_003860420.1,EC:2.5.1.61/0.8629
WP_034983905.1,EC:3.1.21.4/0.0049
WP_003860423.1,EC:2.7.13.3/0.0014,EC:1.14.13.182/0.0012
WP_003860425.1,EC:4.1.1.114/0.0000
WP_003860427.1,EC:4.2.1.118/0.3477
WP_003860435.1,EC:4.2.1.10/0.9826
WP_003860437.1,EC:1.1.1.24/0.9982
WP_003860439.1,EC:2.3.2.27/0.0001
WP_040072512.1,EC:7.2.2.7/0.1198
WP_003860444.1,EC:2.7.13.3/0.0000,EC:7.5.2.3/0.0000,EC:2.7.8.31/0.0000
WP_003860446.1,EC:2.5.1.2/0.0001
WP_040072514.1,EC:4.2.1.75/0.1871
WP_011265559.1,EC:4.2.1.2/0.0000
WP_003860452.1,EC:4.2.1.24/0.9965
WP_003860456.1,EC:1.1.99.22/0.0004
WP_003855576.1,EC:1.1.99.22/0.0009
WP_003860459.1,EC:7.2.2.8/0.2838
WP_003860460.1,EC:4.1.1.37/0.9841
WP_003860461.1,EC:1.3.3.15/0.5284
WP_170844355.1,EC:5.4.3.8/0.9912
WP_003860463.1,EC:3.1.3.63/0.0003
WP_003855585.1,EC:1.11.1.24/0.0006,EC:1.8.1.8/0.0004
WP_003860464.1,EC:1.8.1.8/0.0015
WP_003860465.1,EC:7.1.1.2/0.0016
WP_003860466.1,EC:7.1.1.9/0.0000
WP_003860468.1,EC:3.5.99.10/0.0692
WP_003860469.1,EC:4.1.1.112/0.0000,EC:1.1.1.243/0.0000,EC:1.14.14.52/0.0000,EC:1.14.14.51/0.0000
WP_003860470.1,EC:4.4.1.20/0.0004,EC:2.3.2.27/0.0004
WP_003855598.1,EC:1.12.98.3/0.0001
WP_003860472.1,EC:2.5.1.74/0.9594
WP_003855600.1,EC:2.4.1.356/0.0000,EC:2.4.1.303/0.0000
WP_003860473.1,EC:6.2.1.26/0.1985
WP_034983538.1,EC:1.8.5.2/0.0135
WP_003860475.1,EC:1.2.1.4/0.8872
WP_003860476.1,EC:4.2.1.41/0.9904
WP_003860478.1,EC:2.1.1.86/0.0029
WP_003860479.1,EC:3.1.21.8/0.0016
WP_003860482.1,EC:3.6.1.9/0.0023
WP_230622894.1,EC:3.1.4.52/0.0157
WP_003860484.1,EC:2.7.7.6/0.0026
WP_003860485.1,EC:4.1.1.120/0.0000
WP_003860488.1,EC:3.1.2.29/0.9943
WP_170844352.1,EC:1.12.2.1/0.0017
WP_003860492.1,EC:7.2.4.2/0.0000
WP_034983909.1,EC:3.6.1.27/0.0000
WP_003860502.1,EC:4.1.3.36/0.9820
WP_003860504.1,EC:4.2.1.96/0.9292
WP_170844356.1,EC:3.4.13.21/0.0032
WP_094244210.1,EC:4.2.1.113/0.9044
WP_003860510.1,EC:2.2.1.9/0.9509
WP_003860512.1,EC:7.1.1.8/0.0001
WP_003860513.1,EC:2.4.1.14/0.0001,EC:2.4.1.345/0.0001
WP_309557687.1,EC:2.4.1.12/0.0000,EC:2.4.2.53/0.0000
WP_003854177.1,EC:2.1.1.163/0.9530
WP_094244211.1,EC:1.3.99.38/0.9554
WP_003860519.1,EC:2.5.1.29/0.9890,EC:2.5.1.10/0.9801,EC:2.5.1.1/0.9781,EC:2.5.1.85/0.9598
WP_003860520.1,EC:2.3.1.61/0.0000
WP_003860521.1,EC:2.7.7.6/0.0166
WP_003854189.1,EC:4.2.1.32/0.0000
WP_003860522.1,EC:3.1.26.5/0.0000
WP_003860523.1,EC:2.7.13.3/0.0003
WP_003854195.1,EC:2.6.1.19/0.9819,EC:2.6.1.48/0.9277,EC:2.6.1.22/0.9198
WP_003860524.1,EC:1.2.1.16/0.1466
WP_003860525.1,EC:3.4.11.6/0.0000
WP_003860526.1,EC:7.2.2.21/0.9216
WP_003860527.1,EC:1.3.99.37/0.0001,EC:1.3.99.23/0.0000
WP_003860528.1,EC:5.2.1.8/0.0002
WP_003854207.1,EC:2.7.1.191/0.0003
WP_003854210.1,EC:1.2.5.3/0.0001
WP_230622896.1,EC:2.4.1.198/0.0002
WP_034983912.1,EC:4.1.1.90/0.0001,EC:2.3.1.78/0.0000,EC:4.1.1.65/0.0000
WP_003854213.1,EC:2.7.7.6/0.7557
WP_003860534.1,EC:2.1.1.86/0.0026
WP_003860535.1,EC:1.2.1.98/0.0001
WP_003860537.1,EC:2.3.1.284/0.0001,EC:1.11.2.3/0.0001
WP_003854221.1,EC:3.1.26.5/0.0002,EC:3.1.21.10/0.0001,EC:3.6.4.12/0.0001,EC:3.4.21.88/0.0000
WP_003854222.1,EC:3.1.26.5/0.0280
WP_003860540.1,EC:3.6.5.n1/0.9320
WP_003860541.1,EC:3.6.5.3/0.0737
WP_003860545.1,EC:7.2.2.17/0.9809
